date,rainfall,gwl,api
02-03-2019,0,8.94,239.48
03-03-2019,0,9.07,234.92
04-03-2019,0,9.11,230.5
05-03-2019,0,9.17,225.78
06-03-2019,0,9.22,221.66
07-03-2019,0,9.21,217.53
08-03-2019,0,9.24,213.41
09-03-2019,0,9.27,209.29
10-03-2019,0,9.31,205.17
11-03-2019,0,9.33,201.04
12-03-2019,0,9.39,196.92
13-03-2019,0,9.38,192.8
14-03-2019,0,9.48,188.68
15-03-2019,0,9.51,184.56
16-03-2019,0,9.47,180.43
17-03-2019,0,9.5,176.31
18-03-2019,0,9.54,172.19
19-03-2019,0,9.6,168.07
20-03-2019,0,9.67,163.94
21-03-2019,0,9.5,159.82
22-03-2019,0,9.26,155.7
23-03-2019,0,9.31,151.58
24-03-2019,0,9.33,147.43
25-03-2019,0,9.42,143.33
26-03-2019,0,9.46,139.08
27-03-2019,0,9.5,135.06
28-03-2019,0,9.53,131.19
29-03-2019,11,9.51,138.44
30-03-2019,0,9.66,134.46
31-03-2019,0,9.76,130.47
01-04-2019,0,9.69,126.48
02-04-2019,0,9.87,122.49
03-04-2019,0,9.89,118.2
04-04-2019,0,9.92,114.51
05-04-2019,0,9.95,110.23
06-04-2019,0,10.07,107.1
07-04-2019,0,10.04,104.03
08-04-2019,0,9.85,100.97
09-04-2019,0,9.93,97.8
10-04-2019,0,9.81,94.83
11-04-2019,0,9.8,91.87
12-04-2019,0,9.8,88.9
13-04-2019,0,9.73,85.93
14-04-2019,0,9.82,82.97
15-04-2019,0,9.74,79.97
16-04-2019,0,9.85,76.97
17-04-2019,0,9.89,74.07
18-04-2019,0,9.79,71.23
19-04-2019,0,9.85,68.4
20-04-2019,0,9.84,65.57
21-04-2019,0,9.9,62.73
22-04-2019,0,10.14,59.9
23-04-2019,0,10,57.07
24-04-2019,0,9.9,54.23
25-04-2019,0,10.03,51.4
26-04-2019,0,9.97,48.57
27-04-2019,0,9.87,45.73
28-04-2019,0,9.93,42.9
29-04-2019,0,9.98,40.07
30-04-2019,0,10.19,36.6
01-05-2019,0,10.06,34.4
02-05-2019,0,10.07,32.2
03-05-2019,0,10.07,30
04-05-2019,0,10.01,27.8
05-05-2019,0,10,25.6
06-05-2019,0,10.11,23.36
07-05-2019,0,10.18,21.09
08-05-2019,0,10.16,19.04
09-05-2019,0,10.37,17
10-05-2019,0,10.16,14.96
11-05-2019,0,10.32,12.91
12-05-2019,0,10.29,10.86
13-05-2019,0,10.4,7.93
14-05-2019,0,10.31,5.88
15-05-2019,0,10.38,5.61
16-05-2019,0,10.23,5.41
17-05-2019,0,10.43,5.13
18-05-2019,0,10.41,5.01
19-05-2019,0,10.5,4.89
20-05-2019,0,10.54,4.77
21-05-2019,6,10.41,10.71
22-05-2019,0,10.43,10.52
23-05-2019,0,10.61,10.33
24-05-2019,0,10.71,10.14
25-05-2019,0,10.64,9.96
26-05-2019,0,10.77,9.77
27-05-2019,0,10.85,9.58
28-05-2019,0,10.79,9.39
29-05-2019,0,10.87,9.2
30-05-2019,0,10.86,9.01
31-05-2019,0,10.91,8.82
01-06-2019,0,11.21,8.63
02-06-2019,0,10.99,8.44
03-06-2019,0,11.01,8.26
04-06-2019,0,11.11,8.07
05-06-2019,0,11.14,7.88
06-06-2019,0,11.21,7.69
07-06-2019,0,11.26,7.5
08-06-2019,0,11.32,7.31
09-06-2019,0,11.27,7.12
10-06-2019,3,11.24,9.97
11-06-2019,0,11.42,9.74
12-06-2019,0,11.37,9.52
13-06-2019,4,11.4,13.34
14-06-2019,0,11.48,13.08
15-06-2019,0,11.49,12.81
16-06-2019,0,11.42,12.54
17-06-2019,0,11.48,12.28
18-06-2019,0,11.55,12.01
19-06-2019,0,11.57,11.74
20-06-2019,0,11.58,11.48
21-06-2019,0,11.6,11.21
22-06-2019,0,11.75,10.94
23-06-2019,0,11.68,10.68
24-06-2019,0,11.68,10.41
25-06-2019,0,11.57,10.14
26-06-2019,0,11.67,9.88
27-06-2019,0,11.64,9.49
28-06-2019,0,11.73,9.34
29-06-2019,35,11.47,44.59
30-06-2019,5,11.44,49.11
01-07-2019,106,11.1,155.7
02-07-2019,8,10.97,162.02
03-07-2019,43,8.38,203.64
04-07-2019,2,8.45,203.33
05-07-2019,0,8.66,200.98
06-07-2019,27,8.5,225.92
07-07-2019,4,8.73,227.31
08-07-2019,23,8.56,247.87
09-07-2019,0,8.63,244.91
10-07-2019,0,8.68,241.96
11-07-2019,6,8.73,245.07
12-07-2019,34,8.67,276.42
13-07-2019,20,8.6,293.24
14-07-2019,23,8.52,312.88
15-07-2019,41,8.05,350.46
16-07-2019,68,7.13,414.88
17-07-2019,31,7.33,441.13
18-07-2019,34,7.68,470.08
19-07-2019,12,8.15,476.4
20-07-2019,7,8.25,477.53
21-07-2019,2,8.45,473.53
22-07-2019,1,8.6,468.5
23-07-2019,5,8.75,467.5
24-07-2019,0,8.78,461.39
25-07-2019,2,8.76,457.3
26-07-2019,84,7.8,536.1
27-07-2019,0,8.14,529.03
28-07-2019,24,8.3,546.23
29-07-2019,11,8.48,550.02
30-07-2019,0,8.6,542.57
31-07-2019,0,8.75,535.11
01-08-2019,0,8.7,527.66
02-08-2019,5,8.73,525.26
03-08-2019,17,8.7,534.93
04-08-2019,0,8.74,527.23
05-08-2019,3,8.79,522.57
06-08-2019,1,8.9,515.84
07-08-2019,19,8.84,527.31
08-08-2019,0,8.87,519.36
09-08-2019,0,8.89,511.4
10-08-2019,31,8.71,534.79
11-08-2019,87,8.6,614.46
12-08-2019,106,6.53,712.37
13-08-2019,8,7.43,710.01
14-08-2019,58,7.73,758.12
15-08-2019,54,7.28,801.54
16-08-2019,21,7.93,811
17-08-2019,104,6.73,904.14
18-08-2019,55,6.33,946.59
19-08-2019,26,7.33,959.03
20-08-2019,14,8.05,959.19
21-08-2019,6,8.25,951.1
22-08-2019,10,8.61,946.99
23-08-2019,24,8.37,956.92
24-08-2019,21,8.49,963.56
25-08-2019,16,8.5,964.9
26-08-2019,38,8.2,988.31
27-08-2019,11,8.3,984
28-08-2019,15,8.55,983.61
29-08-2019,1,8.58,968.9
30-08-2019,10,8.67,963.28
31-08-2019,3,8.77,950.47
01-09-2019,3,8.78,937.62
02-09-2019,5,8.83,926.77
03-09-2019,1,8.87,911.81
04-09-2019,4,8.83,899.88
05-09-2019,5,8.88,888.91
06-09-2019,1,8.98,873.84
07-09-2019,45,8.65,903.26
08-09-2019,109,6.25,996.84
09-09-2019,22,7.15,1001.32
10-09-2019,0,8.05,983.31
11-09-2019,26,8.25,991.54
12-09-2019,0,8.35,973.29
13-09-2019,3,8.65,958.07
14-09-2019,0,8.57,939.78
15-09-2019,7,8.65,928.57
16-09-2019,1,8.68,911.21
17-09-2019,4,8.65,896.88
18-09-2019,6,8.7,884.52
19-09-2019,10,8.65,876.14
20-09-2019,2,8.68,859.57
21-09-2019,1,8.71,841.96
22-09-2019,0,8.85,823.32
23-09-2019,0,8.88,804.69
24-09-2019,3,8.85,789.09
25-09-2019,0,8.84,770.42
26-09-2019,6,8.89,757.82
27-09-2019,14,8.91,752.86
28-09-2019,91,7.41,826.31
29-09-2019,18,7.85,823.88
30-09-2019,44,7.39,849.8
01-10-2019,34,7.55,864.82
02-10-2019,4,8.18,850.07
03-10-2019,13,8.52,844.41
04-10-2019,6,8.55,831.23
05-10-2019,27,8.52,839.78
06-10-2019,2,8.45,822.58
07-10-2019,4,8.6,807.89
08-10-2019,3,8.68,792.14
09-10-2019,25,8.48,798.54
10-10-2019,1,8.53,780.16
11-10-2019,0,8.61,761.28
12-10-2019,0,8.7,742.59
13-10-2019,4,8.87,728
14-10-2019,6,8.89,715.54
15-10-2019,33,8.73,731.49
16-10-2019,14,8.62,728.17
17-10-2019,0,8.69,711.16
18-10-2019,7,8.74,701.41
19-10-2019,61,8.05,746.32
20-10-2019,30,8.25,759.24
21-10-2019,0,8.44,741.47
22-10-2019,0,8.73,723.8
23-10-2019,0,8.75,706.11
24-10-2019,0,8.78,687.53
25-10-2019,0,8.81,670.82
26-10-2019,0,8.84,653.84
27-10-2019,0,8.86,637.28
28-10-2019,0,8.89,620.96
29-10-2019,41,8.92,646.09
30-10-2019,31,8.25,660.66
31-10-2019,11,8.6,654.6
01-11-2019,4,8.71,641.27
02-11-2019,1,8.82,625.23
03-11-2019,3,8.84,611.18
04-11-2019,42,8.37,636.58
05-11-2019,5,8.58,623.91
06-11-2019,5,8.7,611.61
07-11-2019,0,8.54,594.2
08-11-2019,0,8.38,576.44
09-11-2019,0,8.22,558.41
10-11-2019,0,8.06,541.13
11-11-2019,0,7.9,526.12
12-11-2019,0,7.74,510.64
13-11-2019,59,7.58,555.51
14-11-2019,23,7.48,564.29
15-11-2019,11,8.28,559.99
16-11-2019,0,8.59,546.14
17-11-2019,4,8.67,537.28
18-11-2019,73,7.76,598.56
19-11-2019,106,6.13,692.63
20-11-2019,11,7.24,689.5
21-11-2019,0,8.25,675.08
22-11-2019,30,8.28,691.29
23-11-2019,1,8.53,678.13
24-11-2019,80,7.45,744.78
25-11-2019,5,8.03,735.42
26-11-2019,0,8.54,721.03
27-11-2019,34,8.3,741.34
28-11-2019,2,8.52,728.83
29-11-2019,9,8.63,723.57
30-11-2019,1,8.82,710.14
01-12-2019,1,8.86,696.72
02-12-2019,1,8.87,683.39
03-12-2019,8,8.9,677.1
04-12-2019,55,8.21,718.28
05-12-2019,50,7.75,753.89
06-12-2019,1,8.28,738.92
07-12-2019,2,8.66,724.74
08-12-2019,0,8.82,710.7
09-12-2019,1,8.89,698.16
10-12-2019,0,8.84,684.3
11-12-2019,3,8.9,674.06
12-12-2019,0,8.96,660.71
13-12-2019,4,8.95,651.48
14-12-2019,51,8.78,689.64
15-12-2019,35,8.28,711.21
16-12-2019,160,5.03,858.76
17-12-2019,9,6.55,851.87
18-12-2019,33,7.47,869.17
19-12-2019,0,8.42,852.93
20-12-2019,0,8.67,836.73
21-12-2019,13,8.75,833.7
22-12-2019,9,8.73,826.48
23-12-2019,0,8.83,810.02
24-12-2019,0,8.9,793.63
25-12-2019,0,8.89,777.18
26-12-2019,15,8.85,775.87
27-12-2019,0,8.93,758.52
28-12-2019,7,8.94,750.08
29-12-2019,0,8.97,734.39
30-12-2019,1,8.72,720.31
31-12-2019,17,8.47,723.11
01-01-2020,0,8.4,708.48
02-01-2020,11,8.44,705.19
03-01-2020,2,8.49,692.51
04-01-2020,0,8.53,678.37
05-01-2020,0,8.65,664.22
06-01-2020,4,8.62,654.18
07-01-2020,1,8.72,640.84
08-01-2020,0,8.65,627.03
09-01-2020,0,8.7,613.24
10-01-2020,0,8.67,599.46
11-01-2020,3,8.69,588.66
12-01-2020,0,8.73,574.81
13-01-2020,0,8.75,560.73
14-01-2020,0,8.8,547.23
15-01-2020,0,8.88,534.04
16-01-2020,0,8.81,520.78
17-01-2020,0,8.83,506.99
18-01-2020,0,8.84,494.22
19-01-2020,0,8.79,482.12
20-01-2020,0,8.83,470.02
21-01-2020,0,8.88,457.92
22-01-2020,0,8.95,445.82
23-01-2020,0,9.01,433.72
24-01-2020,0,9.04,421.62
25-01-2020,0,9.12,409.52
26-01-2020,0,9.11,397.42
27-01-2020,0,9.14,384.87
28-01-2020,0,9.18,372.88
29-01-2020,0,9.11,361.46
30-01-2020,0,9.2,350.23
31-01-2020,0,9.19,339.09
01-02-2020,0,9.24,327.93
02-02-2020,0,9.31,316.38
03-02-2020,0,9.33,305.7
04-02-2020,0,9.34,295.08
05-02-2020,0,9.36,284.57
06-02-2020,0,9.39,274.06
07-02-2020,0,9.35,263.54
08-02-2020,0,9.41,253.03
09-02-2020,0,9.38,242.52
10-02-2020,0,9.44,232.01
11-02-2020,0,9.49,220.84
12-02-2020,0,9.53,210.73
13-02-2020,0,9.48,201.01
14-02-2020,0,9.5,191.53
15-02-2020,0,9.42,182.01
16-02-2020,0,9.49,171.77
17-02-2020,0,9.5,161.97
18-02-2020,0,9.56,154.4
19-02-2020,0,9.45,147.08
20-02-2020,0,9.49,139.42
21-02-2020,0,9.52,132.42
22-02-2020,0,9.54,124.56
23-02-2020,0,9.52,118.41
24-02-2020,0,9.66,112.38
25-02-2020,0,9.6,105.97
26-02-2020,0,9.52,100.29
27-02-2020,0,9.54,94.56
28-02-2020,0,9.46,89.01
29-02-2020,0,9.53,83.48
01-03-2020,0,9.53,77.96
02-03-2020,0,9.53,72.37
03-03-2020,0,9.53,66.34
04-03-2020,0,9.53,60.99
05-03-2020,0,9.53,56.73
06-03-2020,0,9.53,52.48
07-03-2020,0,9.53,48.27
08-03-2020,0,9.53,44.04
09-03-2020,0,9.54,39.84
10-03-2020,0,9.54,35.61
11-03-2020,0,9.54,31.44
12-03-2020,0,9.54,27.23
13-03-2020,0,9.55,22.54
14-03-2020,0,9.55,18.6
15-03-2020,0,9.59,13.66
16-03-2020,0,9.62,12.17
17-03-2020,0,9.68,10.51
18-03-2020,0,9.65,9.59
19-03-2020,0,9.62,8.67
20-03-2020,0,9.66,7.6
21-03-2020,2,9.72,8.74
22-03-2020,0,9.7,8.04
23-03-2020,0,9.69,7.34
24-03-2020,0,9.67,6.64
25-03-2020,0,9.66,5.78
26-03-2020,0,9.64,5.24
27-03-2020,0,9.63,4.63
28-03-2020,0,9.61,4.18
29-03-2020,0,9.66,3.71
30-03-2020,0,9.68,3.08
31-03-2020,3,9.72,5.86
01-04-2020,0,9.76,5.44
02-04-2020,0,9.72,5.26
03-04-2020,0,9.78,5.11
04-04-2020,0,9.83,4.97
05-04-2020,0,9.87,4.78
06-04-2020,0,9.83,4.67
07-04-2020,0,9.89,4.58
08-04-2020,21,9.95,25.72
09-04-2020,0,9.99,25.4
10-04-2020,0,10.11,25.04
11-04-2020,0,10.14,24.76
12-04-2020,0,10.18,24.47
13-04-2020,0,10.15,24.18
14-04-2020,0,10.2,23.89
15-04-2020,0,10.22,23.6
16-04-2020,0,10.26,23.31
17-04-2020,0,10.35,23.02
18-04-2020,0,10.43,22.73
19-04-2020,0,10.33,22.44
20-04-2020,0,10.31,22.16
21-04-2020,15,10.5,37.03
22-04-2020,0,10.63,36.58
23-04-2020,0,10.61,36.12
24-04-2020,0,10.65,35.67
25-04-2020,28,10.53,63.52
26-04-2020,0,10.56,62.76
27-04-2020,0,10.56,61.99
28-04-2020,0,10.56,61.22
29-04-2020,0,10.56,60.46
30-04-2020,0,10.56,59.69
01-05-2020,0,10.57,58.92
02-05-2020,0,10.57,58.16
03-05-2020,0,10.57,57.39
04-05-2020,0,10.57,56.62
05-05-2020,0,10.57,55.86
06-05-2020,0,10.57,55.09
07-05-2020,0,10.57,54.32
08-05-2020,0,10.57,53.56
09-05-2020,0,10.57,52.79
10-05-2020,0,10.57,52.02
11-05-2020,0,10.58,51.26
12-05-2020,0,10.58,50.49
13-05-2020,0,10.58,49.72
14-05-2020,0,10.58,48.96
15-05-2020,0,10.58,48.19
16-05-2020,0,10.58,47.42
17-05-2020,0,10.58,46.66
18-05-2020,0,10.58,45.89
19-05-2020,0,10.58,45.12
20-05-2020,0,10.58,44.36
21-05-2020,0,10.59,43.59
22-05-2020,0,10.59,42.82
23-05-2020,0,10.59,42.06
24-05-2020,0,10.59,41.29
25-05-2020,0,10.59,40.52
26-05-2020,0,10.59,39.76
27-05-2020,0,10.59,38.99
28-05-2020,0,10.59,38.22
29-05-2020,0,10.59,37.46
30-05-2020,0,10.59,36.69
31-05-2020,0,10.6,35.92
01-06-2020,0,10.6,35.16
02-06-2020,0,10.6,34.39
03-06-2020,0,10.6,33.62
04-06-2020,0,10.6,32.86
05-06-2020,1,10.63,33.1
06-06-2020,0,10.36,32.32
07-06-2020,0,10.09,31.54
08-06-2020,0,9.82,30.77
09-06-2020,0,9.54,29.99
10-06-2020,0,9.27,29.21
11-06-2020,0,9,28.43
12-06-2020,0,8.73,27.66
13-06-2020,0,8.46,26.88
14-06-2020,0,8.19,26.1
15-06-2020,0,7.92,25.32
16-06-2020,0,7.65,24.54
17-06-2020,0,7.37,23.77
18-06-2020,0,7.1,22.99
19-06-2020,0,6.83,22.19
20-06-2020,0,6.56,21.43
21-06-2020,24,7.71,44.94
22-06-2020,29,7.53,73.24
23-06-2020,8,7.93,79.99
24-06-2020,18,8.3,96.76
25-06-2020,0,8.24,95.12
26-06-2020,5,8.38,98.54
27-06-2020,0,8.41,96.86
28-06-2020,17,8.37,112.36
29-06-2020,2,8.46,112.47
30-06-2020,4,8.45,114.64
01-07-2020,0,8.53,112.73
02-07-2020,3,8.56,113.86
03-07-2020,19,8.62,131.12
04-07-2020,5,8.49,134.02
05-07-2020,1,8.57,132.82
06-07-2020,37,8.23,168.01
07-07-2020,60,8.15,225.81
08-07-2020,61,6.81,284.42
09-07-2020,5,7.5,285.73
10-07-2020,6,8.42,288
11-07-2020,3,8.29,287.17
12-07-2020,10,8.42,293.38
13-07-2020,7,8.4,296.44
14-07-2020,4,8.47,296.4
15-07-2020,22,8.4,314.51
16-07-2020,39,7.91,349.57
17-07-2020,19,7.93,363.97
18-07-2020,21,7.98,380.18
19-07-2020,0,7.98,374.92
20-07-2020,0,7.98,369.5
21-07-2020,0,7.99,364.41
22-07-2020,0,7.99,359.32
23-07-2020,0,7.99,354.23
24-07-2020,0,7.99,348.83
25-07-2020,0,7.99,344.06
26-07-2020,0,7.99,339.28
27-07-2020,0,8,334.5
28-07-2020,0,8,329.72
29-07-2020,0,8,324.94
30-07-2020,0,8,320.17
31-07-2020,0,8,315.39
01-08-2020,0,8,310.61
02-08-2020,0,8.01,305.83
03-08-2020,0,8.01,301.06
04-08-2020,0,8.01,296.28
05-08-2020,59,8.01,351.16
06-08-2020,0,8.01,345.72
07-08-2020,35,8.02,375.68
08-08-2020,55,8.02,425.47
09-08-2020,38,8.02,457.46
10-08-2020,12,8.02,462.73
11-08-2020,35,8.02,491.13
12-08-2020,0,8.02,483.76
13-08-2020,22,8.03,498.62
14-08-2020,31,8.03,522.34
15-08-2020,18,8.03,532.58
16-08-2020,21,8.18,545.64
17-08-2020,26,8.42,563.53
18-08-2020,26,8.08,581.13
19-08-2020,11,7.9,583.28
20-08-2020,0,7.94,574.18
21-08-2020,0,8.3,565.08
22-08-2020,0,8.4,555.98
23-08-2020,4,8.43,550.92
24-08-2020,16,8.52,557.96
25-08-2020,0,8.49,548.63
26-08-2020,0,8.53,539.31
27-08-2020,0,8.57,529.99
28-08-2020,16,8.54,536.84
29-08-2020,0,8.56,527.34
30-08-2020,0,8.59,517.84
31-08-2020,3,8.55,511.38
01-09-2020,41,8.37,543.3
02-09-2020,199,4.57,734.52
03-09-2020,46,5.83,768.82
04-09-2020,37,6.89,793.53
05-09-2020,41,6.79,821.88
06-09-2020,4,7.83,812.36
07-09-2020,5,7.86,803.8
08-09-2020,5,8.14,795.19
09-09-2020,0,8.6,781.47
10-09-2020,0,8.62,767.74
11-09-2020,0,8.63,754.02
12-09-2020,0,8.65,740.3
13-09-2020,0,8.67,726.58
14-09-2020,0,8.68,712.86
15-09-2020,0,8.7,699.13
16-09-2020,0,8.72,685.41
17-09-2020,0,8.73,671.69
18-09-2020,0,8.75,657.97
19-09-2020,0,8.6,643.98
20-09-2020,0,8.45,630.2
21-09-2020,0,8.3,616.98
22-09-2020,0,8.16,603.73
23-09-2020,0,8.01,590.89
24-09-2020,0,7.86,577.99
25-09-2020,4,7.71,569.24
26-09-2020,0,7.71,556.22
27-09-2020,0,7.7,543.56
28-09-2020,0,7.7,530.89
29-09-2020,0,7.69,518.31
30-09-2020,0,7.69,505.7
01-10-2020,0,7.68,492.94
02-10-2020,0,7.68,480.56
03-10-2020,0,7.67,468.27
04-10-2020,0,7.67,455.59
05-10-2020,0,7.78,443.07
06-10-2020,0,7.89,431.2
07-10-2020,0,7.99,420.63
08-10-2020,0,8.1,410.11
09-10-2020,5,8.21,404.74
10-10-2020,9,8.43,403.32
11-10-2020,21,8.51,414.08
12-10-2020,0,8.29,403.48
13-10-2020,0,8.36,392.72
14-10-2020,18,8.31,400.22
15-10-2020,0,8.41,389.98
16-10-2020,0,8.5,379.92
17-10-2020,0,8.5,370.33
18-10-2020,3,8.51,363.78
19-10-2020,2,8.65,356.18
20-10-2020,0,8.66,346.53
21-10-2020,0,8.66,336.89
22-10-2020,0,8.75,327.24
23-10-2020,0,8.76,317.6
24-10-2020,0,8.77,307.96
25-10-2020,0,8.78,298.31
26-10-2020,0,8.78,288.67
27-10-2020,0,8.79,279.02
28-10-2020,0,8.8,269.38
29-10-2020,0,8.81,259.73
30-10-2020,0,8.82,250.09
31-10-2020,0,8.84,240.44
01-11-2020,6,8.9,236.87
02-11-2020,0,8.85,227.16
03-11-2020,27,8.81,244.09
04-11-2020,0,8.93,234.73
05-11-2020,0,8.95,224.99
06-11-2020,0,8.96,215.41
07-11-2020,0,8.98,206.63
08-11-2020,0,9,198.57
09-11-2020,0,9.03,190.38
10-11-2020,0,9.06,182.97
11-11-2020,0,9.11,175.31
12-11-2020,0,9.12,167.8
13-11-2020,0,9.13,160.78
14-11-2020,0,9.14,153.92
15-11-2020,0,9.15,147.24
16-11-2020,0,9.17,140.86
17-11-2020,0,9.19,134.92
18-11-2020,0,9.21,129.23
19-11-2020,0,9.23,123.54
20-11-2020,0,9.25,117.86
21-11-2020,0,9.27,112.12
22-11-2020,2,9.29,108.32
23-11-2020,0,9.27,102.83
24-11-2020,14,9.19,111.5
25-11-2020,7,9.15,112.93
26-11-2020,0,9.21,107.03
27-11-2020,0,9.25,101.49
28-11-2020,0,9.25,95.94
29-11-2020,0,9.24,90.37
30-11-2020,0,9.36,84.4
01-12-2020,0,9.28,77.13
02-12-2020,27,9.37,101.08
03-12-2020,0,9.27,98.03
04-12-2020,53,8.77,148.94
05-12-2020,3,8.74,149.58
06-12-2020,0,8.66,147.18
07-12-2020,0,8.72,144.83
08-12-2020,9,8.88,151.7
09-12-2020,0,8.81,149.37
10-12-2020,0,8.93,147.03
11-12-2020,0,8.89,144.7
12-12-2020,0,8.99,142.37
13-12-2020,0,9.06,140.03
14-12-2020,3,9.12,140.73
15-12-2020,6,9.14,144.43
16-12-2020,3,9.21,145.03
17-12-2020,0,9.13,142.57
18-12-2020,0,9.27,140.1
19-12-2020,0,9.22,137.63
20-12-2020,0,9.29,135.17
21-12-2020,0,9.29,132.7
22-12-2020,0,9.47,130.23
23-12-2020,0,9.49,127.77
24-12-2020,0,9.46,125.26
25-12-2020,0,9.51,122.83
26-12-2020,0,9.46,120.41
27-12-2020,0,9.6,117.99
28-12-2020,0,9.65,115.57
29-12-2020,57,9.19,170.78
30-12-2020,0,9.18,167.72
31-12-2020,0,9.18,164.67
01-01-2021,0,9.21,161.61
02-01-2021,0,9.11,158.56
03-01-2021,0,9.14,155.5
04-01-2021,4,9.19,156.49
05-01-2021,10,9.29,163.5
06-01-2021,0,9.31,160.29
07-01-2021,0,9.39,157.02
08-01-2021,0,9.43,153.77
09-01-2021,0,9.42,150.48
10-01-2021,1,9.4,148.67
11-01-2021,80,9.06,226.72
12-01-2021,82,7.12,305.71
13-01-2021,3,7.73,304.31
14-01-2021,0,8.29,299.84
15-01-2021,7,8.4,302.46
16-01-2021,0,8.49,297.88
17-01-2021,0,8.55,293.34
18-01-2021,0,8.56,288.86
19-01-2021,0,8.59,284.37
20-01-2021,0,8.66,279.88
21-01-2021,0,8.75,275.39
22-01-2021,0,8.78,270.9
23-01-2021,0,8.79,266.41
24-01-2021,0,8.84,261.92
25-01-2021,0,8.99,257.43
26-01-2021,0,8.96,252.94
27-01-2021,0,8.89,248.46
28-01-2021,0,8.94,243.97
29-01-2021,0,8.94,239.48
30-01-2021,0,9.07,234.92
31-01-2021,0,9.11,230.5
01-02-2021,0,9.17,225.78
02-02-2021,0,9.22,221.66
03-02-2021,0,9.21,217.53
04-02-2021,0,9.24,213.41
05-02-2021,0,9.27,209.29
06-02-2021,0,9.31,205.17
07-02-2021,0,9.33,201.04
08-02-2021,0,9.39,196.92
09-02-2021,0,9.38,192.8
10-02-2021,0,9.48,188.68
11-02-2021,0,9.51,184.56
12-02-2021,0,9.47,180.43
13-02-2021,0,9.5,176.31
14-02-2021,0,9.54,172.19
15-02-2021,0,9.6,168.07
16-02-2021,0,9.67,163.94
17-02-2021,0,9.5,159.82
18-02-2021,0,9.26,155.7
19-02-2021,0,9.31,151.58
20-02-2021,0,9.33,147.43
21-02-2021,0,9.42,143.33
22-02-2021,0,9.46,139.08
23-02-2021,0,9.5,135.06
24-02-2021,0,9.53,131.19
25-02-2021,11,9.51,138.44
26-02-2021,0,9.66,134.46
27-02-2021,0,9.76,130.47
28-02-2021,0,9.69,126.48
01-03-2021,0,9.87,122.49
02-03-2021,0,9.89,118.2
03-03-2021,0,9.92,114.51
04-03-2021,0,9.95,110.23
05-03-2021,0,10.07,107.1
06-03-2021,0,10.04,104.03
07-03-2021,0,9.85,100.97
08-03-2021,0,9.93,97.8
09-03-2021,0,9.81,94.83
10-03-2021,0,9.8,91.87
11-03-2021,0,9.8,88.9
12-03-2021,0,9.73,85.93
13-03-2021,0,9.82,82.97
14-03-2021,0,9.74,79.97
15-03-2021,0,9.85,76.97
16-03-2021,0,9.89,74.07
17-03-2021,0,9.79,71.23
18-03-2021,0,9.85,68.4
19-03-2021,0,9.84,65.57
20-03-2021,0,9.9,62.73
21-03-2021,0,10.14,59.9
22-03-2021,0,10,57.07
23-03-2021,0,9.9,54.23
24-03-2021,0,10.03,51.4
25-03-2021,0,9.97,48.57
26-03-2021,0,9.87,45.73
27-03-2021,0,9.93,42.9
28-03-2021,0,9.98,40.07
29-03-2021,0,10.19,36.6
30-03-2021,0,10.06,34.4
31-03-2021,0,10.07,32.2
01-04-2021,0,10.07,30
02-04-2021,0,10.01,27.8
03-04-2021,0,10,25.6
04-04-2021,0,10.11,23.36
05-04-2021,0,10.18,21.09
06-04-2021,0,10.16,19.04
07-04-2021,0,10.37,17
08-04-2021,0,10.16,14.96
09-04-2021,0,10.32,12.91
10-04-2021,0,10.29,10.86
11-04-2021,0,10.4,7.93
12-04-2021,0,10.31,5.88
13-04-2021,0,10.38,5.61
14-04-2021,0,10.23,5.41
15-04-2021,0,10.43,5.13
16-04-2021,0,10.41,5.01
17-04-2021,0,10.5,4.89
18-04-2021,0,10.54,4.77
19-04-2021,6,10.41,10.71
20-04-2021,0,10.43,10.52
21-04-2021,0,10.61,10.33
22-04-2021,0,10.71,10.14
23-04-2021,0,10.64,9.96
24-04-2021,0,10.77,9.77
25-04-2021,0,10.85,9.58
26-04-2021,0,10.79,9.39
27-04-2021,0,10.87,9.2
28-04-2021,0,10.86,9.01
29-04-2021,0,10.91,8.82
30-04-2021,0,11.21,8.63
01-05-2021,0,10.99,8.44
02-05-2021,0,11.01,8.26
03-05-2021,0,11.11,8.07
04-05-2021,0,11.14,7.88
05-05-2021,0,11.21,7.69
06-05-2021,0,11.26,7.5
07-05-2021,0,11.32,7.31
08-05-2021,0,11.27,7.12
09-05-2021,3,11.24,9.97
10-05-2021,0,11.42,9.74
11-05-2021,0,11.37,9.52
12-05-2021,4,11.4,13.34
13-05-2021,0,11.48,13.08
14-05-2021,0,11.49,12.81
15-05-2021,0,11.42,12.54
16-05-2021,0,11.48,12.28
17-05-2021,0,11.55,12.01
18-05-2021,0,11.57,11.74
19-05-2021,0,11.58,11.48
20-05-2021,0,11.6,11.21
21-05-2021,0,11.75,10.94
22-05-2021,0,11.68,10.68
23-05-2021,0,11.68,10.41
24-05-2021,0,11.57,10.14
25-05-2021,0,11.67,9.88
26-05-2021,0,11.64,9.49
27-05-2021,0,11.73,9.34
28-05-2021,35,11.47,44.59
29-05-2021,5,11.44,49.11
30-05-2021,106,11.1,155.7
31-05-2021,8,10.97,162.02
01-06-2021,43,8.38,203.64
02-06-2021,2,8.45,203.33
03-06-2021,0,8.66,200.98
